order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,payment_method
ORD-2025-05832,2025-08-11,2025-08-18,Standard Class,CUST-0299,John Williams,Corporate,Central,Michigan,Detroit,Office Supplies,Art,Highlighter Pack,1,17.6,0.5,8.8,0.35,Credit Card
ORD-2024-05272,2024-01-18,2024-01-25,Standard Class,CUST-0747,Arjun Williams,Consumer,East,New York,,Furniture,Tables,Conference Table,4,609.16,0.0,2436.64,310.03,Debit Card
ORD-2024-04014,2024-07-02,2024-07-07,Standard Class,CUST-0269,James Sharma,Corporate,Central,Ohio,Columbus,Furniture,Tables,Conference Table,5,567.97,0.1,2555.87,96.68,Debit Card
ORD-2024-04357,2024-03-06,2024-03-11,Standard Class,CUST-0339,Rahul Davis,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,Desk Phone,3,129.72,0.0,389.16,52.02,Cash on Delivery
ORD-2025-03444,2025-03-21,2025-03-27,Standard Class,CUST-0101,Meera Khan,Consumer,South,Tennessee,Nashville,Office Supplies,Storage,Storage Box,5,128.44,0.0,642.2,163.21,PayPal
ORD-2025-04274,2025-10-12,2025-10-19,Standard Class,CUST-0235,Emily Davis,,West,Oregon,Portland,Furniture,Chairs,Executive Chair,5,189.59,0.2,758.36,50.67,PayPal
ORD-2025-04379,2025-01-17,2025-01-21,Second Class,CUST-0336,Michael Singh,Corporate,East,New Jersey,Newark,Technology,Phones,Smartphone X,2,542.99,0.0,1085.98,315.65,PayPal
ORD-2025-00555,01/12/2025,2025-12-07,,CUST-0531,Laura Brown,,East,New York,New York City,Office Supplies,Paper,Notebook Set,5,21.48,0.3,$75.18,9.22,Credit Card
ORD-2024-01160,2024-11-29,2024-12-02,First Class,CUST-0622,Olivia Khan,Consumer,South,Georgia,Atlanta,Technology,Accessories,Wireless Mouse,4,73.97,0.0,295.88,85.3,Credit Card
ORD-2025-01214,2025-03-15,2025-03-18,First Class,CUST-0737,Daniel Khan,Home Office,Central,Ohio,Columbus,Office Supplies,Binders,Presentation Binder,6,26.04,0.3,109.37,-8.43,Credit Card
ORD-2025-03255,2025-04-24,2025-04-27,First Class,CUST-0499,Isha Sharma,Consumer,East,Massachusetts,Boston,Office Supplies,Art,Marker Set,1,15.94,0.0,15.94,5.77,Cash on Delivery
ORD-2025-01326,2025-06-23,2025-06-26,Second Class,CUST-0572,Sofia Patel,Corporate,West,California,San Diego,Office Supplies,Art,Highlighter Pack,2,23.31,0.2,37.3,6.97,PayPal
ORD-2024-03419,09/09/2024,2024-09-15,Standard Class,CUST-0300,Emily Williams,Consumer,West,Washington,Spokane,Office Supplies,Binders,Presentation Binder,1,21.76,0.0,21.76,5.79,Debit Card
ORD-2024-03483,2024-12-31,2025-01-03,First Class,CUST-0705,Priya Patel,Corporate,West,Washington,Seattle,Office Supplies,Paper,A4 Copy Paper 500,3,11.17,0.2,26.81,5.32,Cash on Delivery
ORD-2024-00701,2024-09-08,2024-09-13,Second Class,CUST-0566,David Sharma,Consumer,East,Pennsylvania,Pittsburgh,Technology,Phones,Smartphone X,1,494.17,0.0,494.17,71.91,Cash on Delivery
ORD-2024-02701,2024-09-10,2024-09-17,Standard Class,CUST-0799,Aarav Williams,Consumer,South,Georgia,Atlanta,Furniture,Tables,Standing Desk,3,837.67,0.2,"$2,010.41",-138.55,Credit Card
ORD-2024-04374,2024-05-06,2024-05-11,Second Class,CUST-0002,James Williams,Consumer,West,California,Los Angeles,Technology,Phones,Wireless Headset,3,285.15,0.0,855.45,161.24,PayPal
ORD-2025-01848,2025-03-08,2025-03-14,Standard Class,CUST-0139,Daniel Smith,Corporate,East,New York,New York City,Furniture,Bookcases,5-Shelf Bookcase,2,112.86,0.3,158.0,-21.31,Debit Card
ORD-2025-04488,2025-09-13,2025-09-16,Second Class,CUST-0701,Ananya Smith,Corporate,South,Georgia,Atlanta,Furniture,Tables,Conference Table,7,506.31,0.1,3189.75,243.85,Credit Card
ORD-2025-04175,2025-12-02,2025-12-09,Standard Class,CUST-0613,Michael Patel,Consumer,West,California,San Francisco,Furniture,Bookcases,Corner Bookcase,5,316.2,0.0,1581.0,-54.26,PayPal
ORD-2025-01456,2025-10-08,2025-10-15,Standard Class,CUST-0644,Olivia Singh,Corporate,West,Oregon,Portland,Office Supplies,Paper,Notebook Set,2,21.26,0.2,34.02,9.65,PayPal
ORD-2025-05977,2025-05-08,2025-05-13,Standard Class,CUST-0577,John Verma,Home Office,West,Arizona,Phoenix,  Furniture ,Bookcases,Corner Bookcase,2,174.85,0.0,349.7,13.61,Credit Card
ORD-2025-05559,2025-06-25,2025-06-28,Second Class,CUST-0585,Laura Brown,Corporate,South,North Carolina,Charlotte,OFFICE SUPPLIES,Paper,A4 Copy Paper 500,2,37.01,0.0,74.02,25.85,Credit Card
ORD-2025-03204,2025-05-23,2025-05-30,Standard Class,CUST-0348,Nina Singh,Corporate,West,California,San Diego,Technology,Phones,Smartphone X,7,819.32,0.2,4588.19,662.45,Debit Card
ORD-2025-00867,2025-10-01,2025-10-06,Standard Class,CUST-0608,Rahul Johnson,Consumer,East,New Jersey,Newark,Office Supplies,Binders,Presentation Binder,4,9.64,0.0,38.56,3.98,Debit Card
ORD-2025-04672,2025-02-16,2025-02-21,Second Class,CUST-0299,John Williams,Corporate,Central,Michigan,Detroit,Furniture,Chairs,Executive Chair,3,288.92,0.2,$693.41,41.5,Debit Card
ORD-2024-01645,2024-01-03,2024-01-07,,CUST-0553,Olivia Williams,Corporate,West,Arizona,Phoenix,Furniture,Bookcases,Corner Bookcase,4,311.82,0.0,1247.28,4.86,Cash on Delivery
ORD-2024-02141,2024-08-19,2024-08-24,Standard Class,CUST-0659,John Verma,Consumer,South,Tennessee,Nashville,Technology,Machines,Label Maker,4,436.55,0.0,1746.2,390.46,PayPal
ORD-2025-05336,2025-11-07,2025-11-14,Standard Class,CUST-0360,Chris Johnson,Consumer,South,Georgia,Atlanta,OFFICE SUPPLIES,Binders,3-Ring Binder,6,15.07,0.5,45.21,-2.7,Cash on Delivery
ORD-2025-03584,2025-07-12,2025-07-19,Standard Class,CUST-0780,Chris Smith,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,Sticky Notes Pack,7,34.33,0.2,192.25,61.55,PayPal
ORD-2025-01491,2025-11-07,2025-11-12,Standard Class,CUST-0486,David Brown,Corporate,West,Oregon,Portland,Furniture,Chairs,Folding Chair,4,278.13,0.0,1112.52,71.37,Debit Card
ORD-2025-03209,2025-11-28,2025-12-03,Standard Class,CUST-0730,Laura Johnson,Corporate,East,New York,New York City,Office Supplies,Binders,Presentation Binder,4,10.42,0.0,41.68,9.98,Cash on Delivery
ORD-2024-00730,05/11/2024,2024-11-10,Standard Class,CUST-0520,Aarav Davis,Consumer,East,Pennsylvania,Pittsburgh,Technology,Phones,Smartphone X,7,373.02,0.0,"$2,611.14",763.27,Credit Card
ORD-2024-04591,2024-12-19,2024-12-26,Standard Class,CUST-0499,Isha Sharma,Consumer,East,Massachusetts,Boston,Technology,Accessories,Wireless Mouse,4,86.5,0.1,311.4,77.77,PayPal
ORD-2025-03640,2025-06-12,2025-06-12,Same Day,CUST-0221,Michael Singh,Consumer,Central,Michigan,Detroit,Furniture,Bookcases,5-Shelf Bookcase,4,304.78,0.0,1219.12,-101.86,PayPal
ORD-2024-02621,2024-12-25,2024-12-27,Same Day,CUST-0397,John Verma,Corporate,West,California,San Diego,Office Supplies,Paper,A4 Copy Paper 500,6,33.03,0.2,158.54,35.13,Cash on Delivery
ORD-2025-01937,2025-02-28,2025-02-28,Same Day,CUST-0178,Kevin Brown,Consumer,Central,Texas,Houston,Office Supplies,Storage,File Cabinet,3,76.99,0.3,161.68,9.7,Debit Card
ORD-2025-03269,2025-12-23,2025-12-28,Standard Class,CUST-0106,Sofia Singh,Corporate,East,New Jersey,Newark,Furniture,Chairs,Folding Chair,6,174.32,0.0,1045.92,189.93,Debit Card
ORD-2024-01111,2024-06-05,2024-06-11,Standard Class,CUST-0412,Ananya Verma,Consumer,West,California,,Office Supplies,Art,Highlighter Pack,3,4.28,0.0,12.84,4.55,Cash on Delivery
ORD-2024-04966,2024-05-05,2024-05-06,Same Day,CUST-0253,Kevin Singh,Consumer,West,California,San Francisco,Office Supplies,Binders,3-Ring Binder,2,28.4,0.0,56.8,6.19,Debit Card
ORD-2025-05466,2025-12-28,2026-01-01,Second Class,CUST-0794,Sara Brown,Corporate,Central,Texas,Dallas,Office Supplies,Binders,3-Ring Binder,3,29.3,0.3,61.53,-3.93,PayPal
ORD-2024-02395,16/06/2024,2024-06-21,Standard Class,CUST-0744,Emily Smith,Corporate,East,New York,Buffalo,Office Supplies,Storage,Storage Box,2,102.61,0.1,184.7,42.4,Debit Card
ORD-2025-01186,2025-03-24,2025-03-30,,CUST-0329,Aarav Verma,Corporate,Central,Illinois,Chicago,Technology,Machines,Laser Printer,4,1374.01,0.0,5496.04,1313.76,PayPal
ORD-2024-02008,2024-07-29,2024-08-03,,CUST-0524,Nina Verma,Consumer,West,Oregon,Portland,Office Supplies,Binders,Presentation Binder,3,10.81,0.0,32.43,5.27,PayPal
ORD-2024-00194,2024-01-22,2024-01-24,Same Day,CUST-0316,James Davis,Consumer,Central,Texas,Dallas,Furniture,Bookcases,5-Shelf Bookcase,2,266.48,0.2,426.37,-71.32,Cash on Delivery
ORD-2024-01516,2024-03-30,2024-04-06,Standard Class,CUST-0470,Meera Williams,Consumer,Central,Ohio,Columbus,Technology,Phones,Smartphone X,2,532.63,0.5,532.63,-39.72,Credit Card
ORD-2024-04887,2024-07-05,2024-07-10,Standard Class,CUST-0623,Sara Smith,Corporate,South,Tennessee,Nashville,Technology,Machines,Label Maker,3,506.85,0.0,1520.55,69.67,Debit Card
ORD-2025-00579,2025-09-11,2025-09-17,Standard Class,CUST-0622,Olivia Khan,Consumer,South,Georgia,Atlanta,Technology,Accessories,Wireless Mouse,2,142.23,0.0,$284.46,59.11,PayPal
ORD-2025-02124,2025-02-05,2025-02-10,Standard Class,CUST-0755,Michael Singh,Home Office,East,Pennsylvania,Philadelphia,office supplies,Binders,3-Ring Binder,1,6.23,0.2,4.98,0.62,Debit Card
ORD-2025-01430,2025-09-15,2025-09-21,Standard Class,CUST-0451,Sara Singh,Consumer,West,California,San Francisco,Office Supplies,Art,Highlighter Pack,3,14.91,0.1,40.26,8.26,Debit Card
ORD-2025-00772,2025-04-13,2025-04-17,Second Class,CUST-0532,Daniel Williams,Home Office,West,Arizona,Phoenix,Office Supplies,Storage,Desk Organizer,3,94.79,0.0,284.37,82.13,Debit Card
ORD-2025-03722,2025-12-31,2026-01-06,Standard Class,CUST-0794,Sara Brown,Corporate,Central,Texas,Dallas,Furniture,Bookcases,5-Shelf Bookcase,6,299.48,0.0,1796.88,98.78,Cash on Delivery
ORD-2025-02396,2025-06-27,2025-07-02,Standard Class,CUST-0721,Olivia Davis,Consumer,East,New Jersey,Newark,Furniture,Bookcases,5-Shelf Bookcase,5,247.43,0.3,866.0,-173.04,Cash on Delivery
ORD-2025-02025,2025-12-14,2025-12-20,Standard Class,CUST-0796,John Johnson,Consumer,East,Massachusetts,Boston,Technology,Phones,Wireless Headset,4,645.48,0.0,2581.92,546.15,Credit Card
ORD-2024-01847,2024-01-04,2024-01-08,Second Class,CUST-0006,Kevin Smith,Consumer,West,California,San Francisco,Office Supplies,Paper,Notebook Set,6,14.52,0.5,43.56,4.44,Cash on Delivery
ORD-2024-00132,2024-03-01,2024-03-07,Standard Class,CUST-0284,Isha Davis,Consumer,East,Massachusetts,Boston,Office Supplies,Paper,Sticky Notes Pack,2,29.84,0.1,53.71,15.93,PayPal
ORD-2025-00179,2025-06-09,2025-06-16,Standard Class,CUST-0472,Kevin Khan,Corporate,East,Massachusetts,Boston,Technology,Accessories,USB-C Hub,3,108.95,0.1,294.17,113.68,Cash on Delivery
ORD-2024-05461,2024-07-21,2024-07-28,Standard Class,CUST-0632,Emily Sharma,Home Office,Central,Michigan,Detroit,Office Supplies,Storage,Desk Organizer,3,173.65,0.1,468.86,59.81,Credit Card
ORD-2024-03962,2024-03-14,2024-03-14,Same Day,CUST-0325,Sofia Patel,Home Office,West,Arizona,Phoenix,Furniture,Tables,Conference Table,3,434.53,0.0,1303.59,71.19,Cash on Delivery
ORD-2025-05471,2025-12-01,2025-12-07,Standard Class,CUST-0739,Meera Verma,Corporate,East,Massachusetts,Boston,Office Supplies,Paper,Notebook Set,4,28.63,0.1,103.07,20.42,Cash on Delivery
ORD-2024-02581,2024-10-23,2024-10-30,Standard Class,CUST-0058,Meera Johnson,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,Presentation Binder,2,9.18,0.0,18.36,5.14,PayPal
ORD-2024-03769,2024-12-21,2024-12-28,Standard Class,CUST-0619,Emily Williams,Consumer,South,Tennessee,Nashville,Technology,Machines,Document Scanner,3,887.44,0.2,2129.86,80.49,PayPal
ORD-2025-03489,2025-09-22,2025-09-22,Same Day,CUST-0048,Laura Brown,Consumer,West,Washington,Spokane,Office Supplies,Storage,File Cabinet,4,128.32,0.1,461.95,106.12,Debit Card
ORD-2024-02653,2024-07-12,2024-07-14,First Class,CUST-0163,Isha Brown,Corporate,East,Pennsylvania,Philadelphia,Technology,Machines,Document Scanner,7,1021.76,0.0,7152.32,350.17,Credit Card
ORD-2025-03863,2025-12-28,2026-01-03,Standard Class,CUST-0138,Olivia Sharma,Corporate,East,Massachusetts,Boston,Office Supplies,Art,Highlighter Pack,4,4.37,0.3,12.24,2.68,PayPal
ORD-2024-02074,2024-12-13,2024-12-20,Standard Class,CUST-0422,Sara Patel,,East,New Jersey,Newark,Technology,Machines,Laser Printer,4,1306.38,0.0,5225.52,609.32,Credit Card
ORD-2025-00659,2025-02-02,2025-02-09,Standard Class,CUST-0349,Ananya Johnson,Consumer,South,Tennessee,Nashville,Technology,Phones,Wireless Headset,2,245.56,0.0,491.12,53.46,PayPal
ORD-2024-01897,2024-03-09,2024-03-12,First Class,CUST-0325,Sofia Patel,Home Office,West,Arizona,Phoenix,Office Supplies,Art,Marker Set,5,11.7,0.0,58.5,14.27,Debit Card
ORD-2024-05543,2024-05-21,2024-05-27,Standard Class,CUST-0701,Ananya Smith,Corporate,South,Georgia,Atlanta,Office Supplies,Binders,3-Ring Binder,3,15.41,0.1,41.61,7.82,Cash on Delivery
ORD-2025-02607,2025-10-20,2025-10-24,First Class,CUST-0203,Daniel Verma,Consumer,South,Tennessee,Nashville,Technology,Machines,Document Scanner,3,1497.62,0.0,"$4,492.86",186.57,Credit Card
ORD-2024-02222,2024-10-22,2024-10-29,Standard Class,CUST-0113,Priya Sharma,Corporate,East,Massachusetts,Boston,Technology,Phones,Wireless Headset,1,786.57,0.1,707.91,146.53,Credit Card
ORD-2024-05788,2024-06-08,2024-06-14,Standard Class,CUST-0218,Laura Patel,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,Presentation Binder,4,13.8,0.5,27.6,-1.43,PayPal
ORD-2025-02380,2025-08-05,2025-08-11,Standard Class,CUST-0503,Priya Johnson,Consumer,West,California,San Francisco,Technology,Machines,Laser Printer,4,187.0,0.0,748.0,29.69,Credit Card
ORD-2025-01448,17/08/2025,2025-08-21,First Class,CUST-0635,Meera Sharma,Home Office,Central,Texas,Austin,Office Supplies,Art,Highlighter Pack,4,12.64,0.1,45.5,14.35,Cash on Delivery
ORD-2024-00343,2024-01-21,2024-01-26,Standard Class,CUST-0494,Chris Verma,Home Office,East,Massachusetts,Boston,Technology,Accessories,Mechanical Keyboard,2,87.52,0.1,157.54,28.98,Cash on Delivery
ORD-2024-04554,2024-03-27,2024-04-03,Standard Class,CUST-0176,Laura Johnson,Consumer,Central,Texas,Houston,office supplies,Binders,Presentation Binder,3,7.97,0.2,19.13,2.41,Cash on Delivery
ORD-2025-02528,2025-11-20,2025-11-27,Standard Class,CUST-0629,Rahul Verma,Home Office,East,New Jersey,Newark,Office Supplies,Binders,3-Ring Binder,2,6.09,0.0,12.18,1.94,Credit Card
ORD-2024-00728,2024-12-22,2024-12-27,Standard Class,CUST-0051,Arjun Singh,Consumer,East,Massachusetts,Boston,Technology,Machines,Laser Printer,5,229.99,0.0,"$1,149.95",262.56,Credit Card
ORD-2024-05364,2024-05-24,2024-05-30,Standard Class,CUST-0500,Ananya Verma,Consumer,East,New York,New York City,Office Supplies,Paper,Notebook Set,2,37.79,0.0,75.58,33.22,Debit Card
ORD-2025-00977,2025-09-23,2025-09-29,Standard Class,CUST-0398,Aarav Brown,Consumer,Central,Ohio,Columbus,Office Supplies,Paper,A4 Copy Paper 500,6,10.68,0.0,$64.08,22.71,Debit Card
ORD-2025-02998,2025-10-17,2025-10-19,First Class,CUST-0723,Ananya Singh,Corporate,East,New York,New York City,Office Supplies,Storage,Storage Box,4,83.12,0.1,299.23,68.52,PayPal
ORD-2024-04242,2024-07-29,2024-08-03,Standard Class,CUST-0398,Aarav Brown,Consumer,Central,Ohio,Columbus,Furniture,Bookcases,5-Shelf Bookcase,7,224.71,0.0,1572.97,-90.27,Cash on Delivery
ORD-2025-01929,2025-11-13,2025-11-16,Second Class,CUST-0504,James Khan,Consumer,Central,Texas,Houston,Office Supplies,Art,Highlighter Pack,2,15.54,0.2,24.86,3.9,Cash on Delivery
ORD-2024-03842,2024-10-26,2024-10-30,First Class,CUST-0339,Rahul Davis,Consumer,East,Pennsylvania,Philadelphia,Technology,Machines,Label Maker,2,800.31,0.2,1280.5,21.53,Cash on Delivery
ORD-2025-05873,2025-09-13,2025-09-16,Second Class,CUST-0081,Rahul Verma,Home Office,East,Massachusetts,Boston,Furniture,Bookcases,5-Shelf Bookcase,2,164.82,0.0,329.64,-8.16,PayPal
ORD-2025-01300,15/05/2025,2025-05-22,Standard Class,CUST-0758,Sara Sharma,Consumer,South,Florida,Orlando,Furniture,Tables,Coffee Table,5,186.02,0.1,837.09,22.22,PayPal
ORD-2025-04254,26/02/2025,2025-02-28,First Class,CUST-0721,Olivia Davis,Consumer,East,New Jersey,Newark,OFFICE SUPPLIES,Binders,Presentation Binder,1,17.71,0.2,14.17,2.88,Debit Card
ORD-2025-05616,2025-04-27,2025-05-04,Standard Class,CUST-0089,Michael Singh,Consumer,West,Arizona,Phoenix,Office Supplies,Art,Highlighter Pack,1,18.17,0.0,18.17,5.88,PayPal
ORD-2024-00661,2024-06-05,2024-06-08,Second Class,CUST-0184,Sara Brown,Consumer,Central,Texas,Austin,OFFICE SUPPLIES,Paper,Sticky Notes Pack,4,29.01,0.0,116.04,49.03,Credit Card
ORD-2024-01791,2024-07-20,2024-07-24,First Class,CUST-0027,Kevin Verma,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,Presentation Binder,4,12.93,0.2,41.38,9.3,PayPal
ORD-2025-03525,11/03/2025,2025-03-14,Second Class,CUST-0499,Isha Sharma,Consumer,East,Massachusetts,Boston,Office Supplies,Art,Marker Set,1,18.72,0.0,18.72,4.37,Credit Card
ORD-2024-04099,2024-05-29,2024-06-03,,CUST-0634,David Singh,Home Office,West,Arizona,Phoenix,Office Supplies,Paper,Sticky Notes Pack,2,9.97,0.0,19.94,8.19,PayPal
ORD-2024-00494,2024-08-20,2024-08-27,,CUST-0524,Nina Verma,Consumer,West,Oregon,Portland,Technology,Machines,Document Scanner,2,593.15,0.0,1186.3,53.36,PayPal
ORD-2025-05815,2025-02-04,2025-02-06,First Class,CUST-0166,Olivia Verma,Corporate,East,Pennsylvania,Pittsburgh,  Furniture ,Tables,Standing Desk,6,456.46,0.2,2191.01,-363.33,Cash on Delivery
ORD-2025-04293,2025-11-22,2025-11-24,First Class,CUST-0102,Daniel Johnson,Corporate,West,Oregon,,Technology,Accessories,Mechanical Keyboard,3,119.22,0.0,357.66,105.55,Debit Card
ORD-2024-04247,2024-07-28,2024-07-29,Same Day,CUST-0347,Olivia Williams,Corporate,West,Washington,Seattle,Furniture,Chairs,Folding Chair,3,114.13,0.5,171.19,-31.58,Cash on Delivery
ORD-2024-03980,2024-09-24,2024-09-24,Same Day,CUST-0230,Isha Patel,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,A4 Copy Paper 500,4,20.81,0.1,74.92,14.33,Debit Card
ORD-2024-05630,2024-10-03,2024-10-08,Standard Class,CUST-0500,Ananya Verma,Consumer,East,New York,New York City,Furniture,Bookcases,Corner Bookcase,4,80.7,0.1,290.52,-12.56,Cash on Delivery
ORD-2025-05177,2025-11-05,2025-11-10,Standard Class,CUST-0028,Ananya Smith,Consumer,West,Washington,Seattle,office supplies,Art,Highlighter Pack,-3,24.38,0.0,73.14,28.05,Debit Card
ORD-2024-01086,2024-01-24,2024-01-29,Second Class,CUST-0757,Chris Davis,Home Office,South,North Carolina,Charlotte,Office Supplies,Art,Highlighter Pack,3,17.98,0.5,26.97,-0.25,Credit Card
ORD-2024-05772,23/09/2024,2024-09-29,,CUST-0286,Priya Khan,Consumer,West,California,Los Angeles,Office Supplies,Paper,Notebook Set,6,36.78,0.5,110.34,2.55,Cash on Delivery
ORD-2025-00695,2025-02-09,2025-02-13,First Class,CUST-0739,Meera Verma,Corporate,East,Massachusetts,Boston,OFFICE SUPPLIES,Binders,Presentation Binder,2,20.74,0.1,$37.33,6.17,PayPal
ORD-2025-01279,2025-07-20,2025-07-25,,CUST-0232,Rahul Patel,Corporate,Central,Ohio,Columbus,Furniture,Bookcases,5-Shelf Bookcase,3,106.72,0.2,256.13,-15.46,Debit Card
ORD-2024-04310,2024-10-04,2024-10-10,Standard Class,CUST-0162,Nina Johnson,Corporate,West,Arizona,Phoenix,Technology,Phones,Smartphone X,2,899.84,0.2,1439.74,4.89,Cash on Delivery
ORD-2025-01622,15/12/2025,2025-12-21,Standard Class,CUST-0668,Daniel Verma,Consumer,East,New York,New York City,Office Supplies,Art,Highlighter Pack,4,5.89,0.3,16.49,2.82,Cash on Delivery
ORD-2025-02562,2025-09-12,2025-09-17,Second Class,CUST-0425,Laura Verma,Consumer,West,Washington,Seattle,Furniture,Chairs,Ergonomic Office Chair,1,398.19,0.1,358.37,41.04,Credit Card
ORD-2025-05475,2025-02-26,2025-03-03,Standard Class,CUST-0107,Kevin Johnson,Consumer,Central,Illinois,Chicago,Technology,Machines,Laser Printer,2,714.93,0.3,1000.9,10.84,Credit Card
ORD-2024-04387,2024-07-15,2024-07-18,First Class,CUST-0459,Michael Smith,Corporate,South,Georgia,Atlanta,technology,Phones,Desk Phone,3,346.3,0.2,831.12,24.85,Credit Card
ORD-2024-00068,2024-11-03,2024-11-08,Standard Class,CUST-0632,Emily Sharma,Home Office,Central,Michigan,Detroit,Office Supplies,Paper,Sticky Notes Pack,7,24.87,0.0,174.09,71.46,Cash on Delivery
ORD-2025-04861,2025-06-21,2025-06-24,Second Class,CUST-0225,James Johnson,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,Presentation Binder,2,7.14,0.1,12.85,3.1,Credit Card
ORD-2024-03132,26/11/2024,2024-12-01,Standard Class,CUST-0615,Chris Williams,Corporate,South,Tennessee,Nashville,Office Supplies,Storage,Desk Organizer,1,23.75,0.3,16.62,1.87,Debit Card
ORD-2024-02270,2024-03-14,2024-03-19,Standard Class,CUST-0345,Laura Williams,Consumer,East,New Jersey,Newark,Office Supplies,Paper,A4 Copy Paper 500,3,12.61,0.0,37.83,13.45,PayPal
ORD-2025-05747,2025-09-04,2025-09-09,Standard Class,CUST-0759,Daniel Verma,Consumer,South,Florida,Orlando,Furniture,Tables,Coffee Table,2,349.13,0.0,698.26,33.31,PayPal
ORD-2024-04813,2024-12-30,2025-01-06,Standard Class,CUST-0056,Ananya Smith,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,3-Ring Binder,1,24.63,0.2,19.7,2.73,Cash on Delivery
ORD-2025-00821,2025-11-06,2025-11-12,Standard Class,CUST-0139,Daniel Smith,Corporate,East,New York,New York City,Furniture,Chairs,Executive Chair,3,293.96,0.2,705.5,49.13,Debit Card
ORD-2025-01227,2025-08-28,2025-09-02,Standard Class,CUST-0770,Ananya Johnson,Corporate,South,North Carolina,Charlotte,Furniture,Tables,Conference Table,5,795.76,0.1,"$3,580.92",202.01,Credit Card
ORD-2025-01678,2025-01-24,2025-01-29,Standard Class,CUST-0663,Olivia Brown,Consumer,South,North Carolina,Charlotte,Office Supplies,Binders,3-Ring Binder,5,22.64,0.0,113.2,20.14,PayPal
